Date,pm2.5,pm10,co,o3,so2,nox
12/11/2018,28.140875,34.481,0.003291667,-366.2616667,15.04208333,-159.7897083
12/12/2018,21.56283333,26.77508333,0.003958333,-408.8138333,13.43641667,8.377166667
12/13/2018,17.97270833,23.34195833,0.00375,-369.71225,13.62958333,-35.51333333
12/14/2018,8.371125,14.59945833,0.003375,-494.9885417,13.12391667,-36.42791667
12/15/2018,12.48095833,17.39508333,0.003791667,-494.9350417,13.24870833,-33.60854167
12/16/2018,18.6855,23.51845833,0.002916667,-409.6687917,13.67929167,-161.00275
12/17/2018,19.814125,25.27520833,0.003875,-157.9460833,13.773375,7.161333333
12/18/2018,14.629625,20.172125,0.003125,-324.59425,13.25966667,10.10779167
12/19/2018,17.559375,22.74075,0.003583333,-283.5561667,13.94808333,10.27520833
12/20/2018,24.61991667,31.68295833,0.003125,-325.4130417,-28.41958333,12.68775
12/21/2018,25.86279167,32.06204167,0.003541667,-323.663,13.72158333,-30.21808333
12/22/2018,21.238,22.434375,0.00425,-660.0598333,-29.09575,-66.45066667
12/23/2018,28.154,29.63191667,0.0035,-747.792125,-70.95495833,20.17391667
12/24/2018,21.02429167,22.95870833,0.002541667,-661.9525,14.03833333,-32.557875
12/25/2018,11.97033333,13.57208333,0.003208333,-492.3639583,13.08841667,-203.0739167
12/26/2018,15.19675,18.09929167,0.003083333,-408.76075,12.97804167,-245.482375
12/27/2018,17.57966667,21.37454167,0.003083333,-411.946375,17.528125,-158.9525417
12/28/2018,23.77458333,27.269875,0.002958333,-914.7718333,13.47970833,11.31695833
12/29/2018,7.027291667,8.774791667,0.003375,-455.1017917,12.04733333,7.064375
12/30/2018,11.16229167,13.56691667,0.003125,-202.7469167,12.36195833,5.347916667
12/31/2018,16.36229167,18.112875,0.003708333,-241.4994583,13.273875,6.950833333
