Date,pm2.5,pm10,co,o3,so2,nox
05/08/2015,20.646125,30.17045833,0.217291667,41.82895833,-873.5739583,13.97116667
05/09/2015,14.02608333,23.74654167,0.185666667,38.00341667,-873.934125,9.970375
05/10/2015,14.35320833,24.79404167,0.148458333,37.04629167,-957.3421667,8.177375
05/11/2015,10.35775,21.018625,0.135041667,40.54354167,-581.0580833,10.558125
05/12/2015,16.84504167,28.25108333,0.184083333,42.44254167,-790.6965833,13.44866667
5/13/2015,10.56716667,18.00433333,0.163916667,38.20125,-749.0212083,12.786
5/14/2015,12.20833333,22.49154167,0.169583333,42.05504167,-,11.80125
5/15/2015,11.56791667,21.944125,0.154583333,41.965375,-957.1796667,9.237291667
5/16/2015,12.51933333,24.22554167,0.158583333,45.319125,-957.312625,7.890416667
5/17/2015,11.53733333,19.93258333,0.136375,44.22741667,-790.5075833,7.220708333
5/18/2015,18.22279167,27.80616667,0.141875,50.938,-581.0499583,11.29220833
5/19/2015,20.47279167,31.62579167,0.143958333,49.180875,-329.947375,9.456083333
5/20/2015,23.2225,35.70683333,0.245583333,46.64025,-663.63325,9.74575
5/21/2015,16.197,27.27916667,0.169,42.519625,-748.2002083,10.32341667
5/22/2015,11.69633333,21.05670833,0.157333333,40.95291667,-748.478375,8.406375
5/23/2015,10.87704167,19.63170833,0.155333333,39.18091667,-915.6415833,10.61795833
5/24/2015,11.88179167,20.40625,0.197875,41.48491667,-914.8234167,13.11141667
5/25/2015,12.9295,21.561375,0.182,41.659625,-914.8154167,11.047625
5/26/2015,18.08520833,22.395625,0.181833333,38.022625,-665.4972083,14.038625
5/27/2015,9.3945,14.12820833,0.143125,40.937875,-704.3841667,12.59670833
5/28/2015,11.036625,18.29566667,0.142083333,39.94970833,-705.23575,11.64766667
5/29/2015,17.666875,27.857875,0.22125,41.61129167,-790.0980417,14.50029167
5/30/2015,11.98783333,20.57225,0.181,41.40245833,-832.0144583,12.40629167
5/31/2015,14.112,23.56183333,0.1965,45.02504167,-705.907,12.73095833
06/01/2015,16.20033333,24.447,0.200833333,46.23029167,-873.6494583,12.981625
06/02/2015,14.56808333,24.20283333,0.198916667,44.07445833,-832.297,15.91891667
06/03/2015,12.6445,22.9045,0.1635,44.64870833,-664.3095833,14.10433333
06/04/2015,19.85170833,30.862,0.215583333,-438.9104583,-673.4415833,-474.4884583
06/05/2015,11.61366667,19.89966667,0.170958333,-210.8957917,-668.6239167,-74.410625
06/06/2015,8.043416667,15.42491667,0.16425,36.7145,-915.62625,13.74666667
06/07/2015,10.61925,17.23275,0.15625,37.52145833,-748.030375,12.23204167
06/08/2015,11.32454167,17.006375,0.174833333,42.31583333,-873.6756667,13.95204167
06/09/2015,11.379,18.5745,0.21925,39.32941667,-,14.88129167
06/10/2015,10.46945833,15.50845833,0.185916667,40.98379167,-914.89675,12.07066667
06/11/2015,11.045875,14.926,0.166833333,-397.6209583,-484.4964583,-34.34591667
06/12/2015,9.796625,15.81766667,0.172875,35.65179167,-915.7092917,12.765375
6/13/2015,6.423208333,11.96654167,0.173375,33.38295833,-832.10175,11.09695833
6/14/2015,9.708458333,12.78283333,0.160958333,35.46245833,-915.6668333,10.20041667
6/15/2015,10.07958333,12.73225,0.158625,37.74491667,-915.6889167,12.54379167
