date,year,month,day,so2,nox,o3,pm2.5,pm10,co
4/19/2020,2020,4,19,10.85416659,13.03291672,3.292222192,12.69125008,12.98124998,0.004161873
4/20/2020,2020,4,20,10.62041668,11.24999991,2.601666669,10.52791673,10.7662499,0.003559295
4/21/2020,2020,4,21,10.36416666,12.82624984,2.249999966,14.98250006,15.27541671,0.003523714
4/22/2020,2020,4,22,9.964166681,12.7675,2.331111107,11.60750004,11.75083338,0.003491795
4/23/2020,2020,4,23,11.06823534,16.14294111,2.936666697,11.38458321,11.56999998,0.003292246
4/24/2020,2020,4,24,,,,10.90708344,11.18708331,0.003003824
4/25/2020,2020,4,25,9.49555556,12.79000014,5.609999955,13.31958329,13.75041668,0.003301006
4/26/2020,2020,4,26,10.45208329,13.40083342,2.267499997,10.04583337,10.38249999,0.003336999
4/27/2020,2020,4,27,11.11625,13.54708347,1.907142814,8.683333347,9.122916629,0.003806867
4/28/2020,2020,4,28,11.45166665,12.13347812,9.724285732,6.719583412,7.066666623,0.003469808
4/29/2020,2020,4,29,11.36249991,12.21708325,3.379999928,8.469583258,8.796250065,0.003559707
4/30/2020,2020,4,30,10.69692318,13.48692314,0.99666667,9.413750077,9.720833408,0.003459133
05/01/2020,2020,5,1,,,,11.0420834,11.69666659,0.003123617
05/02/2020,2020,5,2,12.07214274,13.65428574,1.640000006,16.39708338,16.8487498,0.002349854
05/03/2020,2020,5,3,11.35874997,13.47708334,2.553333282,10.40875003,10.89125006,0.002575482
05/04/2020,2020,5,4,11.17708329,10.04291665,2.246999996,9.330000043,9.688749912,0.003296864
05/05/2020,2020,5,5,11.32166672,11.1125,3.763636378,11.81999995,12.11791667,0.004044214
05/06/2020,2020,5,6,10.9291666,11.67666665,2.956250008,10.75124998,11.21999993,0.003631773
05/07/2020,2020,5,7,10.81999995,16.93600016,5.629999816,12.07666654,12.26416672,0.004117184
05/08/2020,2020,5,8,39.63999939,,,15.17874985,15.57583313,0.002016128
05/09/2020,2020,5,9,10.5054545,7.648181926,0.385000015,12.44125007,12.65625002,0.005647723
05/10/2020,2020,5,10,10.84250001,15.07083334,5.151249934,9.013749984,9.752916632,0.003898473
05/11/2020,2020,5,11,11.39833339,16.77666661,4.606999942,12.13833336,12.99499993,0.006915714
05/12/2020,2020,5,12,11.06375003,18.96666666,3.972857169,12.55124978,11.8449998,0.006388025
5/13/2020,2020,5,13,12.18647054,15.02235288,8.364545386,8.003912866,6.380434694,0.001092275
5/14/2020,2020,5,14,,,,6.410416623,5.949583371,0.001983459
5/15/2020,2020,5,15,,,,0.730000019,0.370000005,0.000434235
5/16/2020,2020,5,16,11.06333335,4.618000031,2.486999962,6.620833258,6.152916625,0.004673025
5/17/2020,2020,5,17,11.93041678,12.39083325,3.440000038,9.742857175,15.36999994,0.00539755
5/18/2020,2020,5,18,11.93125002,14.6908335,2.009999999,23.08933356,28.66764679,0.003754289
5/19/2020,2020,5,19,11.69208336,17.48708339,2.629999995,9.021500003,10.69599996,0.003948024
5/20/2020,2020,5,20,11.56666672,22.23750013,2.472857204,22.2704546,24.06545459,0.003683062
5/21/2020,2020,5,21,10.92357142,32.26076933,6.120000213,15.46749989,17.1888893,0.004122553
5/22/2020,2020,5,22,12.32090907,27.42699986,1.590000033,9.140869602,18.50476208,0.004586334
5/23/2020,2020,5,23,14.45666663,10.57266656,1.413333337,6.672499883,19.18086944,0.0050568
5/24/2020,2020,5,24,11.77625,10.70125009,0.99333333,6.550000057,15.90666676,0.004778715
5/25/2020,2020,5,25,11.23791663,18.39125009,0.812499993,13.67791665,22.4533333,0.00417331
5/26/2020,2020,5,26,12.13041667,20.77291644,2.944545453,12.31999997,17.78333331,0.003986693
5/27/2020,2020,5,27,13.11541657,16.30458338,4.894615384,10.09250006,39.65625016,0.003452901
5/28/2020,2020,5,28,12.20625007,12.5224999,7.710769282,10.12916668,37.82166645,0.003056869
5/29/2020,2020,5,29,11.98999985,15.93636361,2.259999948,10.85833332,38.00043479,0.002947557
5/30/2020,2020,5,30,11.63588232,11.7858823,1.580000044,10.37869573,19.85750006,0.003349474
5/31/2020,2020,5,31,12.3595833,14.58666663,10.65500006,6.862500042,12.10000003,0.001666667
06/01/2020,2020,6,1,11.72583334,14.73583345,2.1558333,7.939166675,22.42238092,0.002083333
06/02/2020,2020,6,2,11.63541667,12.3345833,2.321666638,10.18416676,20.44750003,0
06/03/2020,2020,6,3,11.93333324,16.1837501,4.022000046,16.39428578,17.0120001,0
06/04/2020,2020,6,4,12.18708344,15.84750005,3.171250015,24.34500027,14.48799977,0
06/05/2020,2020,6,5,11.5875,13.15166659,3.738571452,31.57000001,31.36000013,0
06/06/2020,2020,6,6,10.93083328,13.97500012,2.018571443,10.20999984,10.23666683,0
06/07/2020,2020,6,7,11.24291662,17.92749999,1.889999986,7.090000093,18.11000061,0.008333333
06/08/2020,2020,6,8,13.0908335,19.16583323,16.79499962,_,48.18000031,0
06/09/2020,2020,6,9,12.24958332,16.80416647,2.609999975,46.95999908,12.76090912,0
06/10/2020,2020,6,10,12.72875007,11.26708326,1.973000039,14.5890001,37.39999962,0.023529412
06/11/2020,2020,6,11,12.79249994,12.54583335,4.855999952,31.56666629,23.02999967,0.057142858
06/12/2020,2020,6,12,10.94500005,9.793750068,4.199999935,25.50999966,4.27500008,0.105882355
6/13/2020,2020,6,13,10.64958336,15.09166666,0.954999983,12.48555536,5.208000058,0.0125
6/14/2020,2020,6,14,11.21052637,17.47105262,1.356666674,8.267999959,21.7737501,0
6/15/2020,2020,6,15,11.73874998,13.9466665,1.436249983,6.891666631,24.81958318,0
6/16/2020,2020,6,16,12.19333331,13.21958329,3.606000048,7.188750123,23.91272705,0
6/17/2020,2020,6,17,12.98875004,16.95913054,7.274000041,9.102499895,30.54190491,0.066666668
6/18/2020,2020,6,18,13.2091668,16.16124982,6.119090861,8.761249957,27.90999999,0.028571429
6/19/2020,2020,6,19,13.03708327,11.34333335,16.13866679,6.683333352,29.41750002,0.100000001
6/20/2020,2020,6,20,12.66458329,14.04458328,3.26000002,9.985416591,16.40100017,0
6/21/2020,2020,6,21,11.88208338,16.57791668,1.12833334,16.01624991,14.44375022,0
6/22/2020,2020,6,22,11.75083335,15.09166672,1.483333326,11.57083337,14.48500016,0
6/23/2020,2020,6,23,13.05636358,14.04772723,29.60444487,9.810416679,5.309090851,0.047619048
6/24/2020,2020,6,24,19.67166662,18.78499985,44.94874986,4.288333385,9.101250033,0
6/25/2020,2020,6,25,19.55291669,18.23583337,46.21583335,9.019583344,8.455416586,0
6/26/2020,2020,6,26,19.12208335,15.29250014,45.20458301,8.517083449,6.026250045,0
6/27/2020,2020,6,27,22.04916668,16.75083331,46.21749989,6.049166637,4.434999976,0
6/28/2020,2020,6,28,20.97083322,19.24541656,50.8687501,4.416666689,5.487500007,0.015384616
6/29/2020,2020,6,29,20.88916675,18.83416649,53.51958338,5.414166741,9.390416717,1.108333349
6/30/2020,2020,6,30,20.68833351,21.38166654,50.99166648,9.303333317,14.5737501,1.112500012
07/01/2020,2020,7,1,20.53875001,22.63083327,46.6312499,14.36416662,11.8195833,1.114615395
07/02/2020,2020,7,2,21.10666672,17.63250005,49.60333379,11.75458333,7.637916657,#DIV/0!
07/03/2020,2020,7,3,24.29958336,13.26166674,57.68181879,7.575833385,4.383478202,1.110000014
07/04/2020,2020,7,4,24.16250006,16.73083345,55.70500008,4.757391326,7.294166704,1.110000014
07/05/2020,2020,7,5,20.76416683,18.09750017,55.96291685,7.142916669,9.441249967,1.110000014
07/06/2020,2020,7,6,20.6291666,17.82708347,47.93041643,9.22541668,5.639583354,1.110833347
07/07/2020,2020,7,7,21.49666667,16.94291663,53.84625022,5.621250011,8.232916648,1.107500017
07/08/2020,2020,7,8,21.76125002,20.53208315,53.01458311,8.16958336,10.32958321,1.110416681
07/09/2020,2020,7,9,23.6566666,18.00708326,53.14333344,10.17333335,11.38958327,1.109166682
07/10/2020,2020,7,10,20.83291666,14.36583348,50.49791686,11.22958329,7.957083397,1.110000014
07/11/2020,2020,7,11,21.77416678,19.89916678,49.54166651,7.914166684,9.52041664,1.110416681
07/12/2020,2020,7,12,24.28666671,19.97833365,59.26954477,9.480000031,8.841250064,1.109166682
7/13/2020,2020,7,13,21.13999995,18.76458323,55.32499981,8.857083383,10.3425,1.110000014
7/14/2020,2020,7,14,20.66291658,18.43375015,51.19583368,10.26791674,8.825833379,1.111666679
7/15/2020,2020,7,15,20.52625004,18.07999984,49.10375007,8.774583183,8.118333355,1.130833348
7/16/2020,2020,7,16,22.21208342,16.6920832,49.84375016,8.265833393,5.990000084,1.115833342
7/17/2020,2020,7,17,23.51125018,17.46833354,50.42217387,6.015000097,6.372916736,1.120416681
7/18/2020,2020,7,18,21.34750001,19.39291684,51.90833314,6.681666737,7.762083362,1.111666679
7/19/2020,2020,7,19,21.79250002,19.6516666,53.64250024,7.721249968,8.740833327,1.111250013
7/20/2020,2020,7,20,21.88249993,17.4916666,49.24583371,8.589166696,4.970416615,1.107500017
7/21/2020,2020,7,21,23.49624999,18.00333329,57.3939131,4.829583359,6.073043494,1.106956539
7/22/2020,2020,7,22,23.10708316,17.62958336,55.98750003,6.528695669,10.10999994,1.095000029
7/23/2020,2020,7,23,21.5958333,16.73999989,55.93416691,9.977916698,11.49916656,1.109583348
7/24/2020,2020,7,24,21.80458331,18.93125006,50.83708382,11.37125005,8.917083343,1.108333349
7/25/2020,2020,7,25,22.42916648,19.55249981,54.44958337,8.810833221,7.039999957,1.108333349
7/26/2020,2020,7,26,24.93833343,18.9845833,56.07583348,7.040416708,8.529166718,1.108750015
7/27/2020,2020,7,27,24.26749984,17.96500003,50.98666636,8.429583321,4.752916691,1.108750015
7/28/2020,2020,7,28,21.63166674,17.00250006,51.97291708,4.724583328,3.914583345,1.109583348
7/29/2020,2020,7,29,22.52083333,16.6958334,50.64583365,3.97375002,6.344166649,1.142083342
7/30/2020,2020,7,30,23.43374976,17.49291662,49.36333338,6.781666701,6.584166703,1.108333349
7/31/2020,2020,7,31,22.16249998,19.17749989,51.9133331,6.554166637,8.339166688,1.111250013
08/01/2020,2020,8,1,21.43624989,19.72333328,49.50958347,8.295416693,10.33708337,1.109166682
08/02/2020,2020,8,2,21.11541653,17.01583358,48.38041655,10.12375001,8.091666669,1.110416681
08/03/2020,2020,8,3,21.56916666,17.04875012,49.90749995,8.068333395,7.094583253,1.111250013
08/04/2020,2020,8,4,21.50500011,16.66916656,48.81625001,7.261250009,6.202500043,1.108750015
08/05/2020,2020,8,5,21.99708343,16.16250006,58.49749947,6.095416668,5.830833361,1.105000019
08/06/2020,2020,8,6,22.09874996,15.44749995,49.00333341,5.782083303,3.78791667,1.107500017
08/07/2020,2020,8,7,23.66166647,19.14333336,53.85125001,3.840833311,5.036249955,1.108750015
08/08/2020,2020,8,8,22.13666685,18.77916666,52.00583331,4.990416711,7.722916742,1.110416681
08/09/2020,2020,8,9,20.73238091,18.43952388,42.75809488,7.748749991,14.73000016,1.065454553
08/10/2020,2020,8,10,18.67458324,12.32416658,40.28958337,14.69333326,13.18458332,#DIV/0!
08/11/2020,2020,8,11,19.37916668,10.84083335,45.10291664,13.22708324,6.933333303,#DIV/0!
08/12/2020,2020,8,12,20.49250023,12.46083329,44.97304344,6.990416683,7.529166609,#DIV/0!
8/13/2020,2020,8,13,20.99869554,14.36304341,44.74499997,7.500416674,8.606249931,1.107999998
8/14/2020,2020,8,14,19.86374994,14.47083326,44.35333339,9.39624998,9.397083335,1.120833337
8/15/2020,2020,8,15,19.49208327,14.6266667,40.85791667,9.260833204,9.38124992,1.120416671
8/16/2020,2020,8,16,20.93999994,15.50666672,44.51272713,9.222916802,9.166666567,1.122500002
8/17/2020,2020,8,17,22.45958328,15.07041649,48.74739133,9.145833279,7.457083295,1.120000005
8/18/2020,2020,8,18,20.42624994,14.36291651,40.56999995,7.436249944,6.637083257,1.124166667
8/19/2020,2020,8,19,19.65541665,15.50666664,40.18916678,6.546666717,6.964999944,1.121250004
8/20/2020,2020,8,20,22.37649989,13.42550011,53.03823538,6.927083358,12.1694738,1.183499998
8/21/2020,2020,8,21,19.94041661,12.6966666,39.12833329,12.16105263,10.52791676,1.119583338
8/22/2020,2020,8,22,19.52083333,12.23874988,37.85041642,10.44666669,9.716250037,1.118750006
8/23/2020,2020,8,23,19.38,12.45749984,35.44916662,9.557083299,11.14124991,1.112916678
8/24/2020,2020,8,24,19.46333345,12.12666672,36.39833339,11.07333344,10.53999998,1.11833334
8/25/2020,2020,8,25,19.10041674,12.79000006,35.83583371,10.41291657,13.84695656,1.135416677
8/26/2020,2020,8,26,19.04541671,10.14291666,34.62416673,14.83086946,10.66624989,1.12166667
8/27/2020,2020,8,27,21.08416653,11.17708331,37.76583346,10.32708329,4.668333329,1.118750006
8/28/2020,2020,8,28,21.96791673,12.30291667,41.00250006,4.7304167,7.891666566,1.123750001
8/29/2020,2020,8,29,20.98958325,15.76583336,37.80416679,7.834166725,9.976666629,1.124166667
8/30/2020,2020,8,30,20.63583322,13.78416681,40.4045833,9.848333329,10.70125004,1.116666675
8/31/2020,2020,8,31,19.11624988,13.4329166,39.67458344,10.51750001,13.6812501,1.116666675
09/01/2020,2020,9,1,17.99249995,10.54083334,36.25874988,13.44166667,9.60666663,1.116250008
09/02/2020,2020,9,2,19.05833336,10.50083327,39.67125003,9.379999985,9.282916596,1.117500007
09/03/2020,2020,9,3,20.9979167,13.14999992,36.84083382,9.050416619,14.18458329,1.116250008
09/04/2020,2020,9,4,21.90791663,16.0495834,39.009583,13.95458327,10.73166669,1.116666675
09/05/2020,2020,9,5,23.88208342,17.42749992,50.18521748,10.61833336,6.554615415,1.11500001
09/06/2020,2020,9,6,24.29875,20.89166669,43.59791692,6.579999933,,1.110000014
09/07/2020,2020,9,7,28.33458328,17.00333333,51.94523784,,,1.113750011
09/08/2020,2020,9,8,23.79166651,17.82125012,49.15625,,,1.113750011
09/09/2020,2020,9,9,24.10416683,17.77541673,49.11875041,,,1.110000014
09/10/2020,2020,9,10,24.86041657,17.91541676,52.39500014,,,1.110833347
09/11/2020,2020,9,11,25.64749996,19.00041684,49.2158335,,,1.110000014
09/12/2020,2020,9,12,24.39291668,19.58750002,49.67291641,,,1.110000014
9/13/2020,2020,9,13,24.62625003,18.37958336,45.27541653,,,1.110000014
9/14/2020,2020,9,14,23.87541668,17.99458333,49.02583345,,,1.110000014
9/15/2020,2020,9,15,23.88291677,21.01874991,49.70333322,,,1.110416681
9/16/2020,2020,9,16,24.39458346,20.62666663,48.63333305,,,1.110000014
9/17/2020,2020,9,17,24.64791679,16.44125005,53.25125027,,15.95000045,1.109166682
9/18/2020,2020,9,18,23.89874983,18.53666687,50.73249976,5.067499891,4.934999943,1.109583348
9/19/2020,2020,9,19,25.13708321,20.74666647,51.54416672,6.039999902,14.26500012,1.110000014
9/20/2020,2020,9,20,23.84416644,16.65791686,58.15739142,10.50666674,11.03166658,1.110000014
9/21/2020,2020,9,21,24.3641669,16.32208331,54.46083339,7.294583301,10.00208342,1.107916683
9/22/2020,2020,9,22,25.13958335,18.30416671,52.43833343,4.047916596,11.1383332,1.109166682
9/23/2020,2020,9,23,25.01124978,16.86291667,53.63958327,6.680416663,12.35041667,1.111250013
9/24/2020,2020,9,24,25.25083343,14.59833348,50.05863641,6.707499996,14.13208334,1.110833347
9/25/2020,2020,9,25,23.54958351,14.27416678,48.94916677,8.299583366,15.23999994,1.110416681
9/26/2020,2020,9,26,23.88416688,16.27583325,47.2029163,9.442916691,13.02916668,1.108750015
9/27/2020,2020,9,27,23.97874999,15.69708323,48.64250024,9.27958334,10.48958331,1.110416681
9/28/2020,2020,9,28,23.75295833,18.36633333,50.477125,9.223749965,15.799,1.052291667
9/29/2020,2020,9,29,24.53925,16.69408333,53.30583333,11.586375,42.60757895,1.019291667
9/30/2020,2020,9,30,26.35908333,17.376875,51.39683333,8.583291667,14.24429167,1.017166667
10/01/2020,2020,10,1,24.43591667,15.68383333,51.18245833,7.464291667,22.022125,1.016375
10/02/2020,2020,10,2,23.14545833,19.26195833,50.346125,8.700625,60.89971429,1.036583333
10/03/2020,2020,10,3,23.92325,21.63291667,49.32679167,11.92913043,24.61866667,1.0195
10/04/2020,2020,10,4,24.944875,21.15541667,48.80470833,18.92645833,20.94258333,1.018541667
10/05/2020,2020,10,5,24.17966667,18.34820833,49.422875,17.73354167,16.17120833,1.016916667
10/06/2020,2020,10,6,24.258375,22.775375,52.42908333,11.58395833,23.97491667,1.016666667
10/07/2020,2020,10,7,25.11925,16.90416667,54.238625,16.74933333,21.920125,1.018166667
10/08/2020,2020,10,8,24.99804167,17.14095833,51.83125,13.64554167,17.231,1.019333333
10/09/2020,2020,10,9,25.90791667,19.31704167,51.50533333,2.965083333,15.57754167,1.019041667
10/10/2020,2020,10,10,26.26316667,20.195375,56.46858333,3.572208333,17.53475,1.016041667
10/11/2020,2020,10,11,25.87120833,18.54670833,57.78391667,6.88725,24.47395833,1.01725
10/12/2020,2020,10,12,24.07570833,19.27170833,48.45083333,9.450625,25.19691667,1.017833333
10/13/2020,2020,10,13,23.7295,21.33083333,49.567,7.025041667,27.91770833,1.017
10/14/2020,2020,10,14,24.32416667,21.55225,54.07066667,9.6985,23.766625,1.017458333
10/15/2020,2020,10,15,25.21041667,18.8255,51.70329167,16.78908333,25.53665217,1.0165
10/16/2020,2020,10,16,25.433,18.63345833,58.110125,12.208,30.807,1.016833333
10/17/2020,2020,10,17,24.93770833,26.10404167,46.12841667,12.98917391,20.126625,1.01525
10/18/2020,2020,10,18,25.054375,14.98095833,56.39658333,15.66066667,19.91654167,1.015708333
10/19/2020,2020,10,19,25.126125,15.92429167,50.96508333,4.088791667,25.18325,1.016708333
10/20/2020,2020,10,20,26.11758333,20.106375,50.33241667,4.767666667,23.80575,1.017583333
10/21/2020,2020,10,21,26.35689474,19.78505263,57.61826316,5.88225,19.82921053,1.019526316
10/22/2020,2020,10,22,26.95220833,16.370125,54.79030435,8.026578947,25.5865,1.014125
10/23/2020,2020,10,23,24.529,18.49508333,48.07508333,10.24108333,50.08645833,1.014916667
10/24/2020,2020,10,24,23.29208333,15.600125,50.86175,4.288083333,54.04504167,1.014583333
10/25/2020,2020,10,25,24.27145833,18.245125,51.85395833,4.3425,53.5365,1.030583333
10/26/2020,2020,10,26,25.53016667,16.7235,53.66870833,8.520208333,51.24686957,1.015208333
10/27/2020,2020,10,27,24.97425,20.4075,48.49145833,7.216875,30.18725,0.781391304
10/28/2020,2020,10,28,24.79441667,18.919875,54.028125,9.297291667,14.37675,0.337541667
10/29/2020,2020,10,29,23.86333333,18.16233333,50.804625,14.595875,15.79483333,0.338625
10/30/2020,2020,10,30,24.61270833,17.622,51.97795833,15.815,6.772,0.340333333
10/31/2020,2020,10,31,23.8095,21.0935,51.414625,7.285208333,14.171125,0.338416667
11/01/2020,2020,11,1,24.672375,19.863125,52.0005,13.96233333,4.946782609,0.338583333
11/02/2020,2020,11,2,25.64575,20.52129167,54.20820833,4.776695652,10.240375,0.337791667
11/03/2020,2020,11,3,24.63470833,20.177125,52.253625,10.42508333,6.695416667,0.339
11/04/2020,2020,11,4,25.08683333,19.46758333,54.443125,6.623583333,0,0.338333333
11/05/2020,2020,11,5,24.71395833,17.13616667,48.49891667,0.109041667,0,0.338291667
11/06/2020,2020,11,6,25.188875,22.04304167,48.469125,0.1105,0,0.338375
11/07/2020,2020,11,7,25.2325,19.64645833,52.94054167,0.109291667,0,0.338333333
11/08/2020,2020,11,8,25.38554167,18.78425,52.09504167,0.108833333,0,0.338541667
11/09/2020,2020,11,9,31.246,12.64242857,54.75714286,0.11,0.4785,0.3361
11/10/2020,2020,11,10,27.829,25.46366667,50.30811111,1.006166667,8.620333333,0.338458333
11/11/2020,2020,11,11,23.74066667,19.2555,54.82241667,9.714916667,26.648875,0.339291667
11/12/2020,2020,11,12,24.51183333,17.612875,50.694125,26.584125,19.694,0.340541667
11/13/2020,2020,11,13,24.33791667,19.42054167,50.13629167,19.39154167,12.17620833,0.338541667
11/14/2020,2020,11,14,24.205125,21.39445833,47.74804167,11.88875,9.7065,0.339333333
11/15/2020,2020,11,15,24.12279167,23.25208333,50.28833333,9.5535,25.19770833,0.33925
11/16/2020,2020,11,16,24.12954167,21.02520833,51.87529167,24.63716667,22.243125,0.338166667
11/17/2020,2020,11,17,24.68383333,20.90525,53.71291667,21.75766667,23.41320833,0.338041667
11/18/2020,2020,11,18,24.52845833,22.36629167,48.53241667,22.88616667,13.195625,0.337958333
11/19/2020,2020,11,19,24.056125,22.896125,48.73795833,12.87354167,18.75275,0.338208333
11/20/2020,2020,11,20,22.963375,20.074375,53.83483333,18.64725,9.816375,0.339041667
11/21/2020,2020,11,21,23.32183333,23.17695833,51.242625,9.558041667,14.00908333,0.338375
11/22/2020,2020,11,22,23.507375,24.48733333,53.74620833,13.59979167,12.38616667,0.338416667
11/23/2020,2020,11,23,24.46558333,22.85258333,52.97270833,11.986125,27.4866087,0.338916667
11/24/2020,2020,11,24,25.04145833,25.00795833,53.67945833,26.79873913,22.8533913,0.340083333
11/25/2020,2020,11,25,24.421375,23.978125,54.7935,22.33569565,15.676875,0.339666667
11/26/2020,2020,11,26,23.95033333,20.474375,48.30445833,15.37166667,9.3655,0.3385
11/27/2020,2020,11,27,23.263875,20.88966667,51.57741667,9.254125,8.112041667,0.337583333
11/28/2020,2020,11,28,24.188,27.433125,51.83541667,8.074333333,29.180125,0.339125
11/29/2020,2020,11,29,23.95345833,28.3845,55.02683333,28.77783333,33.604875,0.339
11/30/2020,2020,11,30,23.45483333,25.13041667,51.38925,32.89583333,27.83470833,0.33875
12/01/2020,2020,12,1,24.60625,23.01608333,50.904125,27.106125,21.72233333,0.3385
12/02/2020,2020,12,2,23.689625,24.50604167,52.22625,21.14579167,21.941625,0.338416667
12/03/2020,2020,12,3,25.47470833,22.634625,53.72104167,21.41116667,17.18595833,0.338166667
12/04/2020,2020,12,4,24.40791667,27.32845833,49.583125,16.83095833,23.18633333,0.33825
12/05/2020,2020,12,5,23.61345833,23.06304167,48.96354167,22.73283333,8.670208333,0.337875
12/06/2020,2020,12,6,24.108375,24.071875,53.77325,8.669416667,24.55378261,0.33875
12/07/2020,2020,12,7,24.428125,26.00683333,48.99075,26.97943478,19.11091667,0.337708333
12/08/2020,2020,12,8,23.31670833,21.02479167,54.33433333,18.846375,15.29475,0.338083333
12/09/2020,2020,12,9,19.32483333,17.50583333,41.62658333,15.23233333,13.64466667,0.340458333
12/10/2020,2020,12,10,20.93516667,16.85479167,42.24241667,13.38979167,8.405041667,0.34175
12/11/2020,2020,12,11,22.13770833,18.94379167,44.43408333,8.397541667,11.68779167,0.340916667
12/12/2020,2020,12,12,21.58695833,19.79041667,48.838375,11.75975,9.556416667,0.341625
12/13/2020,2020,12,13,19.713,21.40141667,38.82579167,9.335583333,9.774291667,0.342166667
12/14/2020,2020,12,14,19.09520833,20.69433333,39.81204167,9.595708333,11.59758333,0.342583333
12/15/2020,2020,12,15,19.24545833,22.92483333,40.39516667,11.27820833,11.340875,0.342458333
12/16/2020,2020,12,16,22.04670833,22.15241667,43.51395833,11.003625,6.119,0.34125
12/17/2020,2020,12,17,21.36391667,19.34554167,40.72333333,6.094041667,4.705041667,0.3415
12/18/2020,2020,12,18,20.43429167,21.26083333,43.72033333,4.904833333,10.27108333,0.341625
12/19/2020,2020,12,19,21.99456522,22.19947826,46.65430435,10.13304167,13.30256522,0.34073913
12/20/2020,2020,12,20,18.87395833,20.62370833,40.44525,14.79421739,11.467,0.341708333
12/21/2020,2020,12,21,20.295875,15.86016667,41.94608333,11.18179167,14.179125,0.340041667
12/22/2020,2020,12,22,20.923625,16.16566667,42.48504167,13.84908333,24.051,0.341875
12/23/2020,2020,12,23,19.635125,14.88883333,42.48241667,23.42177778,,0.339833333
12/24/2020,2020,12,24,23.216625,22.89420833,47.30616667,,,0.340041667
12/25/2020,2020,12,25,23.08033333,19.97116667,46.988375,,,0.340958333
12/26/2020,2020,12,26,20.531125,18.508375,39.87075,,,0.34
12/27/2020,2020,12,27,20.55133333,20.468875,40.89029167,,,0.340041667
12/28/2020,2020,12,28,20.07335,12.43385714,47.24752381,,10.86732977,0.332208333
12/29/2020,2020,12,29,,,,,,
12/30/2020,2020,12,30,,,,,,
12/31/2020,2020,12,31,,,,,,
01/01/2021,2021,1,1,23.203625,15.43958333,41.8715,8.25075,35.65758333,0.33675
01/02/2021,2021,1,2,23.564875,18.78529167,41.012375,8.605166667,44.66366667,0.337958333
01/03/2021,2021,1,3,22.60033333,22.77029167,40.9725,12.893875,40.40145833,0.339375
01/04/2021,2021,1,4,19.42016667,23.35904167,39.13658333,7.665,22.38375,0.341041667
01/05/2021,2021,1,5,19.16708333,18.27004167,43.4455,,,0.342375
01/06/2021,2021,1,6,19.92404167,20.003625,39.42829167,,,0.339083333
01/07/2021,2021,1,7,19.89691667,20.02566667,43.19725,,,0.340583333
01/08/2021,2021,1,8,19.362125,18.61133333,41.88441667,,,0.340708333
01/09/2021,2021,1,9,19.2845,19.37275,40.272125,,,0.340583333
01/10/2021,2021,1,10,19.13354167,17.54954167,39.42895833,,,0.340333333
01/11/2021,2021,1,11,20.02404167,26.06108333,42.226125,,,0.340041667
01/12/2021,2021,1,12,20.29516667,24.458875,41.277125,,,0.340291667
1/13/2021,2021,1,13,20.703625,23.52441667,39.99125,,,0.341291667
1/14/2021,2021,1,14,20.34054167,23.96875,42.37883333,,,0.339791667
1/15/2021,2021,1,15,20.33970833,20.35820833,43.844125,,,0.339625
1/16/2021,2021,1,16,20.13570833,20.61708333,41.71545833,,,0.341
1/17/2021,2021,1,17,20.19616667,17.200125,43.57970833,,,0.340291667
1/18/2021,2021,1,18,21.42625,18.78341667,46.01875,,,0.339375
1/19/2021,2021,1,19,20.56258333,21.64725,45.45704167,,,0.338958333
1/20/2021,2021,1,20,21.69833333,24.15320833,42.30175,,,0.339291667
1/21/2021,2021,1,21,22.627875,21.20695833,45.88645833,,,0.339458333
1/22/2021,2021,1,22,23.52133333,20.16666667,50.41883333,,,0.340166667
1/23/2021,2021,1,23,24.89304167,24.28283333,51.29070833,,,0.34025
1/24/2021,2021,1,24,26.58161538,26.41953846,52.36146154,,,0.342307692
1/25/2021,2021,1,25,24.09666667,25.39879167,53.59029167,,,0.340166667
1/26/2021,2021,1,26,24.27129167,25.31345833,51.46020833,,,0.339375
1/27/2021,2021,1,27,25.39170833,24.95729167,55.63745833,,,0.340541667
1/28/2021,2021,1,28,25.26771429,26.12614286,58.86604762,11.3184,8.9586,0.225791667
1/29/2021,2021,1,29,17.918875,25.64195833,64.73079167,4.082666667,3.01475,0
1/30/2021,2021,1,30,15.727125,24.30225,63.82575,6.635833333,6.177291667,0
1/31/2021,2021,1,31,15.315375,24.275125,53.66658333,9.499958333,9.467041667,0
02/01/2021,2021,2,1,15.14733333,25.640125,49.647875,14.65508333,15.01541667,0
02/02/2021,2021,2,2,16.24629167,30.37995833,50.836875,22.15170833,22.633625,0
02/03/2021,2021,2,3,15.44233333,26.62716667,49.375625,9.906416667,10.030375,0
02/04/2021,2021,2,4,15.09391667,24.92395833,50.58358333,11.1185,11.33354167,0
02/05/2021,2021,2,5,15.06445833,24.12545833,49.709375,15.31175,15.616625,0
02/06/2021,2021,2,6,15.57033333,26.31570833,49.06104167,14.18170833,14.59841667,0
02/07/2021,2021,2,7,16.48716667,25.4485,51.99716667,14.59166667,14.949625,0
02/08/2021,2021,2,8,16.53308333,24.94454167,49.20566667,10.60195833,10.84279167,0
02/09/2021,2021,2,9,16.12554167,25.70691667,50.58308333,7.418166667,7.573291667,0
02/10/2021,2021,2,10,15.60416667,25.09541667,50.505625,6.240458333,6.392625,0
