date,year,month,day,so2,nox,o3,pm2.5,pm10,co,aqi_pm25,aqi_pm10,aqi
8/22/2020,2020,8,22,19.52083333,12.23874988,37.85041642,10.44666669,9.716250037,1.118750006,43.527777875000005,8.996527812037037,43.527777875000005
8/23/2020,2020,8,23,19.38,12.45749984,35.44916662,9.557083299,11.14124991,1.112916678,39.821180412500006,10.31597213888889,39.821180412500006
8/24/2020,2020,8,24,19.46333345,12.12666672,36.39833339,11.07333344,10.53999998,1.11833334,46.13888933333334,9.75925924074074,46.13888933333334
8/25/2020,2020,8,25,19.10041674,12.79000006,35.83583371,10.41291657,13.84695656,1.135416677,43.38715237500001,12.821256074074075,43.38715237500001
8/26/2020,2020,8,26,19.04541671,10.14291666,34.62416673,14.83086946,10.66624989,1.12166667,56.74303019484979,9.876157305555555,56.74303019484979
8/27/2020,2020,8,27,21.08416653,11.17708331,37.76583346,10.32708329,4.668333329,1.118750006,43.02951370833333,4.322530860185186,43.02951370833333
8/28/2020,2020,8,28,21.96791673,12.30291667,41.00250006,4.7304167,7.891666566,1.123750001,19.710069583333336,7.307098672222222,19.710069583333336
8/29/2020,2020,8,29,20.98958325,15.76583336,37.80416679,7.834166725,9.976666629,1.124166667,32.64236135416667,9.23765428611111,32.64236135416667
8/30/2020,2020,8,30,20.63583322,13.78416681,40.4045833,9.848333329,10.70125004,1.116666675,41.03472220416667,9.908564851851851,41.03472220416667
8/31/2020,2020,8,31,19.11624988,13.4329166,39.67458344,10.51750001,13.6812501,1.116666675,43.82291670833333,12.667824166666666,43.82291670833333
09/01/2020,2020,9,1,17.99249995,10.54083334,36.25874988,13.44166667,9.60666663,1.116250008,53.821530765236055,8.895061694444443,53.821530765236055
09/02/2020,2020,9,2,19.05833336,10.50083327,39.67125003,9.379999985,9.282916596,1.117500007,39.083333270833336,8.595293144444444,39.083333270833336
09/03/2020,2020,9,3,20.9979167,13.14999992,36.84083382,9.050416619,14.18458329,1.116250008,37.71006924583334,13.133873416666667,37.71006924583334
09/04/2020,2020,9,4,21.90791663,16.0495834,39.009583,13.95458327,10.73166669,1.116666675,54.900196576394855,9.936728416666668,54.900196576394855
09/05/2020,2020,9,5,23.88208342,17.42749992,50.18521748,10.61833336,6.554615415,1.11500001,44.24305566666667,6.069088347222222,44.24305566666667
09/06/2020,2020,9,6,24.29875,20.89166669,43.59791692,6.579999933,,1.110000014,27.4166663875,,27.4166663875
09/07/2020,2020,9,7,28.33458328,17.00333333,51.94523784,,,1.113750011,,,
09/08/2020,2020,9,8,23.79166651,17.82125012,49.15625,,,1.113750011,,,
09/09/2020,2020,9,9,24.10416683,17.77541673,49.11875041,,,1.110000014,,,
09/10/2020,2020,9,10,24.86041657,17.91541676,52.39500014,,,1.110833347,,,
09/11/2020,2020,9,11,25.64749996,19.00041684,49.2158335,,,1.110000014,,,
09/12/2020,2020,9,12,24.39291668,19.58750002,49.67291641,,,1.110000014,,,
9/13/2020,2020,9,13,24.62625003,18.37958336,45.27541653,,,1.110000014,,,
9/14/2020,2020,9,14,23.87541668,17.99458333,49.02583345,,,1.110000014,,,
9/15/2020,2020,9,15,23.88291677,21.01874991,49.70333322,,,1.110416681,,,
9/16/2020,2020,9,16,24.39458346,20.62666663,48.63333305,,,1.110000014,,,
9/17/2020,2020,9,17,24.64791679,16.44125005,53.25125027,,15.95000045,1.109166682,,14.768518935185185,14.768518935185185
9/18/2020,2020,9,18,23.89874983,18.53666687,50.73249976,5.067499891,4.934999943,1.109583348,21.11458287916667,4.569444391666667,21.11458287916667
9/19/2020,2020,9,19,25.13708321,20.74666647,51.54416672,6.039999902,14.26500012,1.110000014,25.166666258333336,13.208333444444444,25.166666258333336
9/20/2020,2020,9,20,23.84416644,16.65791686,58.15739142,10.50666674,11.03166658,1.110000014,43.77777808333334,10.214506092592591,43.77777808333334
9/21/2020,2020,9,21,24.3641669,16.32208331,54.46083339,7.294583301,10.00208342,1.107916683,30.394097087500004,9.261188351851851,30.394097087500004
9/22/2020,2020,9,22,25.13958335,18.30416671,52.43833343,4.047916596,11.1383332,1.109166682,16.866319150000002,10.31327148148148,16.866319150000002
9/23/2020,2020,9,23,25.01124978,16.86291667,53.63958327,6.680416663,12.35041667,1.111250013,27.83506942916667,11.435570990740741,27.83506942916667
9/24/2020,2020,9,24,25.25083343,14.59833348,50.05863641,6.707499996,14.13208334,1.110833347,27.947916650000003,13.085262351851851,27.947916650000003
9/25/2020,2020,9,25,23.54958351,14.27416678,48.94916677,8.299583366,15.23999994,1.110416681,34.58159735833334,14.111111055555556,34.58159735833334
9/26/2020,2020,9,26,23.88416688,16.27583325,47.2029163,9.442916691,13.02916668,1.108750015,39.345486212500006,12.064043222222221,39.345486212500006
9/27/2020,2020,9,27,23.97874999,15.69708323,48.64250024,9.27958334,10.48958331,1.110416681,38.66493058333334,9.71257713888889,38.66493058333334
9/28/2020,2020,9,28,23.75295833,18.36633333,50.477125,9.223749965,15.799,1.052291667,38.43229152083333,14.628703703703703,38.43229152083333
9/29/2020,2020,9,29,24.53925,16.69408333,53.30583333,11.586375,42.60757895,1.019291667,48.276562500000004,39.45146199074074,48.276562500000004
9/30/2020,2020,9,30,26.35908333,17.376875,51.39683333,8.583291667,14.24429167,1.017166667,35.76371527916667,13.189158953703705,35.76371527916667
10/01/2020,2020,10,1,24.43591667,15.68383333,51.18245833,7.464291667,22.022125,1.016375,31.10121527916667,20.39085648148148,31.10121527916667
10/02/2020,2020,10,2,23.14545833,19.26195833,50.346125,8.700625,60.89971429,1.036583333,36.25260416666667,53.92006060818182,53.92006060818182
10/03/2020,2020,10,3,23.92325,21.63291667,49.32679167,11.92913043,24.61866667,1.0195,49.704710125000005,22.795061731481482,49.704710125000005
10/04/2020,2020,10,4,24.944875,21.15541667,48.80470833,18.92645833,20.94258333,1.018541667,65.35607116609442,19.391280861111113,65.35607116609442
10/05/2020,2020,10,5,24.17966667,18.34820833,49.422875,17.73354167,16.17120833,1.016916667,62.84736231030043,14.973341046296296,62.84736231030043
10/06/2020,2020,10,6,24.258375,22.775375,52.42908333,11.58395833,23.97491667,1.016666667,48.26649304166667,22.198996916666665,48.26649304166667
10/07/2020,2020,10,7,25.11925,16.90416667,54.238625,16.74933333,21.920125,1.018166667,60.7775679472103,20.296412037037037,60.7775679472103
10/08/2020,2020,10,8,24.99804167,17.14095833,51.83125,13.64554167,17.231,1.019333333,54.250280765236056,15.95462962962963,54.250280765236056
10/09/2020,2020,10,9,25.90791667,19.31704167,51.50533333,2.965083333,15.57754167,1.019041667,12.354513887500001,14.423649694444444,14.423649694444444
10/10/2020,2020,10,10,26.26316667,20.195375,56.46858333,3.572208333,17.53475,1.016041667,14.884201387500001,16.23587962962963,16.23587962962963
10/11/2020,2020,10,11,25.87120833,18.54670833,57.78391667,6.88725,24.47395833,1.01725,28.696875000000002,22.661072527777776,28.696875000000002
10/12/2020,2020,10,12,24.07570833,19.27170833,48.45083333,9.450625,25.19691667,1.017833333,39.37760416666667,23.33047839814815,39.37760416666667
10/13/2020,2020,10,13,23.7295,21.33083333,49.567,7.025041667,27.91770833,1.017,29.271006945833335,25.849729935185184,29.271006945833335
10/14/2020,2020,10,14,24.32416667,21.55225,54.07066667,9.6985,23.766625,1.017458333,40.41041666666666,22.00613425925926,40.41041666666666
10/15/2020,2020,10,15,25.21041667,18.8255,51.70329167,16.78908333,25.53665217,1.0165,60.86116236781116,23.645048305555555,60.86116236781116
10/16/2020,2020,10,16,25.433,18.63345833,58.110125,12.208,30.807,1.016833333,51.22712446351932,28.525,51.22712446351932
10/17/2020,2020,10,17,24.93770833,26.10404167,46.12841667,12.98917391,20.126625,1.01525,52.869936548927036,18.63576388888889,52.869936548927036
10/18/2020,2020,10,18,25.054375,14.98095833,56.39658333,15.66066667,19.91654167,1.015708333,58.4880972888412,18.44124228703704,58.4880972888412
10/19/2020,2020,10,19,25.126125,15.92429167,50.96508333,4.088791667,25.18325,1.016708333,17.036631945833335,23.317824074074075,23.317824074074075
10/20/2020,2020,10,20,26.11758333,20.106375,50.33241667,4.767666667,23.80575,1.017583333,19.865277779166668,22.04236111111111,22.04236111111111
10/21/2020,2020,10,21,26.35689474,19.78505263,57.61826316,5.88225,19.82921053,1.019526316,24.509375000000002,18.360380120370372,24.509375000000002
10/22/2020,2020,10,22,26.95220833,16.370125,54.79030435,8.026578947,25.5865,1.014125,33.44407894583334,23.691203703703703,33.44407894583334
10/23/2020,2020,10,23,24.529,18.49508333,48.07508333,10.24108333,50.08645833,1.014916667,42.67118054166667,46.376350305555555,46.376350305555555
10/24/2020,2020,10,24,23.29208333,15.600125,50.86175,4.288083333,54.04504167,1.014583333,17.867013887500004,,17.867013887500004
10/25/2020,2020,10,25,24.27145833,18.245125,51.85395833,4.3425,53.5365,1.030583333,18.093750000000004,49.57083333333333,49.57083333333333
10/26/2020,2020,10,26,25.53016667,16.7235,53.66870833,8.520208333,51.24686957,1.015208333,35.500868054166666,47.45080515740741,47.45080515740741
10/27/2020,2020,10,27,24.97425,20.4075,48.49145833,7.216875,30.18725,0.781391304,30.070312500000004,27.951157407407408,30.070312500000004
10/28/2020,2020,10,28,24.79441667,18.919875,54.028125,9.297291667,14.37675,0.337541667,38.73871527916667,13.311805555555555,38.73871527916667
10/29/2020,2020,10,29,23.86333333,18.16233333,50.804625,14.595875,15.79483333,0.338625,56.24883583690987,14.624845675925926,56.24883583690987
10/30/2020,2020,10,30,24.61270833,17.622,51.97795833,15.815,6.772,0.340333333,58.81266094420601,6.270370370370371,58.81266094420601
10/31/2020,2020,10,31,23.8095,21.0935,51.414625,7.285208333,14.171125,0.338416667,30.355034720833334,13.121412037037038,30.355034720833334
11/01/2020,2020,11,1,24.672375,19.863125,52.0005,13.96233333,4.946782609,0.338583333,54.91649498583691,4.580354267592593,54.91649498583691
11/02/2020,2020,11,2,25.64575,20.52129167,54.20820833,4.776695652,10.240375,0.337791667,19.90289855,9.481828703703703,19.90289855
11/03/2020,2020,11,3,24.63470833,20.177125,52.253625,10.42508333,6.695416667,0.339,43.43784720833334,6.199459876851852,43.43784720833334
11/04/2020,2020,11,4,25.08683333,19.46758333,54.443125,6.623583333,0.0,0.338333333,27.598263887500003,0.0,27.598263887500003
11/05/2020,2020,11,5,24.71395833,17.13616667,48.49891667,0.109041667,0.0,0.338291667,0.4543402791666667,0.0,0.4543402791666667
11/06/2020,2020,11,6,25.188875,22.04304167,48.469125,0.1105,0.0,0.338375,0.4604166666666667,0.0,0.4604166666666667
11/07/2020,2020,11,7,25.2325,19.64645833,52.94054167,0.109291667,0.0,0.338333333,0.45538194583333336,0.0,0.45538194583333336
11/08/2020,2020,11,8,25.38554167,18.78425,52.09504167,0.108833333,0.0,0.338541667,0.4534722208333334,0.0,0.4534722208333334
11/09/2020,2020,11,9,31.246,12.64242857,54.75714286,0.11,0.4785,0.3361,0.45833333333333337,0.44305555555555554,0.45833333333333337
11/10/2020,2020,11,10,27.829,25.46366667,50.30811111,1.006166667,8.620333333,0.338458333,4.1923611125,7.981790123148148,7.981790123148148
11/11/2020,2020,11,11,23.74066667,19.2555,54.82241667,9.714916667,26.648875,0.339291667,40.47881944583334,24.674884259259258,40.47881944583334
11/12/2020,2020,11,12,24.51183333,17.612875,50.694125,26.584125,19.694,0.340541667,81.46017703862661,18.235185185185184,81.46017703862661
11/13/2020,2020,11,13,24.33791667,19.42054167,50.13629167,19.39154167,12.17620833,0.338541667,66.33414342618026,11.274266972222222,66.33414342618026
11/14/2020,2020,11,14,24.205125,21.39445833,47.74804167,11.88875,9.7065,0.339333333,49.536458333333336,8.9875,49.536458333333336
11/15/2020,2020,11,15,24.12279167,23.25208333,50.28833333,9.5535,25.19770833,0.33925,39.80625,23.33121141666667,39.80625
11/16/2020,2020,11,16,24.12954167,21.02520833,51.87529167,24.63716667,22.243125,0.338166667,77.36571531459228,20.59548611111111,77.36571531459228
11/17/2020,2020,11,17,24.68383333,20.90525,53.71291667,21.75766667,23.41320833,0.338041667,71.31011445622318,21.67889660185185,71.31011445622318
11/18/2020,2020,11,18,24.52845833,22.36629167,48.53241667,22.88616667,13.195625,0.337958333,73.68335479957082,12.218171296296296,73.68335479957082
11/19/2020,2020,11,19,24.056125,22.896125,48.73795833,12.87354167,18.75275,0.338208333,52.62676145193133,17.363657407407405,52.62676145193133
11/20/2020,2020,11,20,22.963375,20.074375,53.83483333,18.64725,9.816375,0.339041667,64.76889484978541,9.089236111111111,64.76889484978541
11/21/2020,2020,11,21,23.32183333,23.17695833,51.242625,9.558041667,14.00908333,0.338375,39.8251736125,12.971373453703704,39.8251736125
11/22/2020,2020,11,22,23.507375,24.48733333,53.74620833,13.59979167,12.38616667,0.338416667,54.15406831888412,11.468672842592593,54.15406831888412
11/23/2020,2020,11,23,24.46558333,22.85258333,52.97270833,11.986125,27.4866087,0.338916667,49.9421875,25.45056361111111,49.9421875
11/24/2020,2020,11,24,25.04145833,25.00795833,53.67945833,26.79873913,22.8533913,0.340083333,81.9115114751073,21.1605475,81.9115114751073
11/25/2020,2020,11,25,24.421375,23.978125,54.7935,22.33569565,15.676875,0.339666667,72.52571188197426,14.515625,72.52571188197426
11/26/2020,2020,11,26,23.95033333,20.474375,48.30445833,15.37166667,9.3655,0.3385,57.880329048497856,8.671759259259261,57.880329048497856
11/27/2020,2020,11,27,23.263875,20.88966667,51.57741667,9.254125,8.112041667,0.337583333,38.55885416666667,7.511149691666667,38.55885416666667
11/28/2020,2020,11,28,24.188,27.433125,51.83541667,8.074333333,29.180125,0.339125,33.64305555416667,27.018634259259258,33.64305555416667
11/29/2020,2020,11,29,23.95345833,28.3845,55.02683333,28.77783333,33.604875,0.339,86.07355507167382,31.115625,86.07355507167382
11/30/2020,2020,11,30,23.45483333,25.13041667,51.38925,32.89583333,27.83470833,0.33875,94.73372674549357,25.772878083333335,94.73372674549357
12/01/2020,2020,12,1,24.60625,23.01608333,50.904125,27.106125,21.72233333,0.3385,82.55794527896995,20.113271601851853,82.55794527896995
12/02/2020,2020,12,2,23.689625,24.50604167,52.22625,21.14579167,21.941625,0.338416667,70.02333870515022,20.316319444444442,70.02333870515022
12/03/2020,2020,12,3,25.47470833,22.634625,53.72104167,21.41116667,17.18595833,0.338166667,70.58142346909872,15.912924379629628,70.58142346909872
12/04/2020,2020,12,4,24.40791667,27.32845833,49.583125,16.83095833,23.18633333,0.33825,60.949225672532194,21.468827157407407,60.949225672532194
12/05/2020,2020,12,5,23.61345833,23.06304167,48.96354167,22.73283333,8.670208333,0.337875,73.36089412746782,8.027970678703703,73.36089412746782
12/06/2020,2020,12,6,24.108375,24.071875,53.77325,8.669416667,24.55378261,0.33875,36.122569445833335,22.734983898148148,36.122569445833335
12/07/2020,2020,12,7,24.428125,26.00683333,48.99075,26.97943478,19.11091667,0.337708333,82.29151520257511,17.695293212962966,82.29151520257511
12/08/2020,2020,12,8,23.31670833,21.02479167,54.33433333,18.846375,15.29475,0.338083333,65.18765557939915,14.161805555555556,65.18765557939915
12/09/2020,2020,12,9,19.32483333,17.50583333,41.62658333,15.23233333,13.64466667,0.340458333,57.587310436480685,12.63395062037037,57.587310436480685
12/10/2020,2020,12,10,20.93516667,16.85479167,42.24241667,13.38979167,8.405041667,0.34175,53.71243741759657,7.782445987962964,53.71243741759657
12/11/2020,2020,12,11,22.13770833,18.94379167,44.43408333,8.397541667,11.68779167,0.340916667,34.989756945833335,10.822029324074073,34.989756945833335
12/12/2020,2020,12,12,21.58695833,19.79041667,48.838375,11.75975,9.556416667,0.341625,48.99895833333334,8.848533950925926,48.99895833333334
12/13/2020,2020,12,13,19.713,21.40141667,38.82579167,9.335583333,9.774291667,0.342166667,38.89826388750001,9.050270062037036,38.89826388750001
12/14/2020,2020,12,14,19.09520833,20.69433333,39.81204167,9.595708333,11.59758333,0.342583333,39.98211805416667,10.738503083333335,39.98211805416667
12/15/2020,2020,12,15,19.24545833,22.92483333,40.39516667,11.27820833,11.340875,0.342458333,46.99253470833334,10.500810185185186,46.99253470833334
12/16/2020,2020,12,16,22.04670833,22.15241667,43.51395833,11.003625,6.119,0.34125,45.8484375,5.66574074074074,45.8484375
12/17/2020,2020,12,17,21.36391667,19.34554167,40.72333333,6.094041667,4.705041667,0.3415,25.39184027916667,4.356520062037037,25.39184027916667
12/18/2020,2020,12,18,20.43429167,21.26083333,43.72033333,4.904833333,10.27108333,0.341625,20.436805554166668,9.510262342592592,20.436805554166668
12/19/2020,2020,12,19,21.99456522,22.19947826,46.65430435,10.13304167,13.30256522,0.34073913,42.22100695833334,12.317190018518518,42.22100695833334
12/20/2020,2020,12,20,18.87395833,20.62370833,40.44525,14.79421739,11.467,0.341708333,56.665950734334764,10.617592592592594,56.665950734334764
12/21/2020,2020,12,21,20.295875,15.86016667,41.94608333,11.18179167,14.179125,0.340041667,46.590798625000005,13.128819444444446,46.590798625000005
12/22/2020,2020,12,22,20.923625,16.16566667,42.48504167,13.84908333,24.051,0.341875,54.678329749785405,22.269444444444442,54.678329749785405
12/23/2020,2020,12,23,19.635125,14.88883333,42.48241667,23.42177778,,0.339833333,74.80974726266095,,74.80974726266095
12/24/2020,2020,12,24,23.216625,22.89420833,47.30616667,,,0.340041667,,,
12/25/2020,2020,12,25,23.08033333,19.97116667,46.988375,,,0.340958333,,,
12/26/2020,2020,12,26,20.531125,18.508375,39.87075,,,0.34,,,
12/27/2020,2020,12,27,20.55133333,20.468875,40.89029167,,,0.340041667,,,
12/28/2020,2020,12,28,20.07335,12.43385714,47.24752381,,10.86732977,0.332208333,,10.06234237962963,10.06234237962963
12/29/2020,2020,12,29,,,,,,,,,
12/30/2020,2020,12,30,,,,,,,,,
12/31/2020,2020,12,31,,,,,,,,,
01/01/2021,2021,1,1,23.203625,15.43958333,41.8715,8.25075,35.65758333,0.33675,34.378125000000004,33.01628086111111,34.378125000000004
01/02/2021,2021,1,2,23.564875,18.78529167,41.012375,8.605166667,44.66366667,0.337958333,35.854861112500004,41.355246916666665,41.355246916666665
01/03/2021,2021,1,3,22.60033333,22.77029167,40.9725,12.893875,40.40145833,0.339375,52.66952253218884,37.40875771296296,52.66952253218884
01/04/2021,2021,1,4,19.42016667,23.35904167,39.13658333,7.665,22.38375,0.341041667,31.937500000000004,20.725694444444443,31.937500000000004
01/05/2021,2021,1,5,19.16708333,18.27004167,43.4455,,,0.342375,,,
01/06/2021,2021,1,6,19.92404167,20.003625,39.42829167,,,0.339083333,,,
01/07/2021,2021,1,7,19.89691667,20.02566667,43.19725,,,0.340583333,,,
01/08/2021,2021,1,8,19.362125,18.61133333,41.88441667,,,0.340708333,,,
01/09/2021,2021,1,9,19.2845,19.37275,40.272125,,,0.340583333,,,
01/10/2021,2021,1,10,19.13354167,17.54954167,39.42895833,,,0.340333333,,,
01/11/2021,2021,1,11,20.02404167,26.06108333,42.226125,,,0.340041667,,,
01/12/2021,2021,1,12,20.29516667,24.458875,41.277125,,,0.340291667,,,
1/13/2021,2021,1,13,20.703625,23.52441667,39.99125,,,0.341291667,,,
1/14/2021,2021,1,14,20.34054167,23.96875,42.37883333,,,0.339791667,,,
1/15/2021,2021,1,15,20.33970833,20.35820833,43.844125,,,0.339625,,,
1/16/2021,2021,1,16,20.13570833,20.61708333,41.71545833,,,0.341,,,
1/17/2021,2021,1,17,20.19616667,17.200125,43.57970833,,,0.340291667,,,
1/18/2021,2021,1,18,21.42625,18.78341667,46.01875,,,0.339375,,,
1/19/2021,2021,1,19,20.56258333,21.64725,45.45704167,,,0.338958333,,,
1/20/2021,2021,1,20,21.69833333,24.15320833,42.30175,,,0.339291667,,,
1/21/2021,2021,1,21,22.627875,21.20695833,45.88645833,,,0.339458333,,,
1/22/2021,2021,1,22,23.52133333,20.16666667,50.41883333,,,0.340166667,,,
1/23/2021,2021,1,23,24.89304167,24.28283333,51.29070833,,,0.34025,,,
1/24/2021,2021,1,24,26.58161538,26.41953846,52.36146154,,,0.342307692,,,
1/25/2021,2021,1,25,24.09666667,25.39879167,53.59029167,,,0.340166667,,,
1/26/2021,2021,1,26,24.27129167,25.31345833,51.46020833,,,0.339375,,,
1/27/2021,2021,1,27,25.39170833,24.95729167,55.63745833,,,0.340541667,,,
1/28/2021,2021,1,28,25.26771429,26.12614286,58.86604762,11.3184,8.9586,0.225791667,47.160000000000004,8.295,47.160000000000004
1/29/2021,2021,1,29,17.918875,25.64195833,64.73079167,4.082666667,3.01475,0.0,17.0111111125,2.791435185185185,17.0111111125
1/30/2021,2021,1,30,15.727125,24.30225,63.82575,6.635833333,6.177291667,0.0,27.64930555416667,5.719714506481482,27.64930555416667
1/31/2021,2021,1,31,15.315375,24.275125,53.66658333,9.499958333,9.467041667,0.0,39.583159720833336,8.765779321296296,39.583159720833336
02/01/2021,2021,2,1,15.14733333,25.640125,49.647875,14.65508333,15.01541667,0.0,56.37335120901288,13.903163583333335,56.37335120901288
02/02/2021,2021,2,2,16.24629167,30.37995833,50.836875,22.15170833,22.633625,0.0,72.13878575836911,20.957060185185185,72.13878575836911
02/03/2021,2021,2,3,15.44233333,26.62716667,49.375625,9.906416667,10.030375,0.0,41.276736112500004,9.287384259259259,41.276736112500004
02/04/2021,2021,2,4,15.09391667,24.92395833,50.58358333,11.1185,11.33354167,0.0,46.327083333333334,10.494020064814816,46.327083333333334
02/05/2021,2021,2,5,15.06445833,24.12545833,49.709375,15.31175,15.616625,0.0,57.754324034334765,14.459837962962963,57.754324034334765
02/06/2021,2021,2,6,15.57033333,26.31570833,49.06104167,14.18170833,14.59841667,0.0,55.377841552360515,13.517052472222224,55.377841552360515
02/07/2021,2021,2,7,16.48716667,25.4485,51.99716667,14.59166667,14.949625,0.0,56.23998570085837,13.84224537037037,56.23998570085837
02/08/2021,2021,2,8,16.53308333,24.94454167,49.20566667,10.60195833,10.84279167,0.0,44.174826375,10.039621916666666,44.174826375
02/09/2021,2021,2,9,16.12554167,25.70691667,50.58308333,7.418166667,7.573291667,0.0,30.90902777916667,7.012307099074074,30.90902777916667
02/10/2021,2021,2,10,15.60416667,25.09541667,50.505625,6.240458333,6.392625,0.0,26.001909720833336,5.919097222222222,26.001909720833336
02/11/2021,2021,2,11,17.70770833,21.74166667,55.25233333,7.744,7.985791667,0.0,32.266666666666666,7.394251543518519,32.266666666666666
02/12/2021,2021,2,12,17.91233333,18.51633333,59.39075,6.517333333,6.684291667,0.0,27.155555554166668,6.189158950925926,27.155555554166668
2/13/2021,2021,2,13,16.96533333,24.08020833,58.65379167,14.36508333,14.60341667,0.0,55.76347996437768,13.521682101851852,55.76347996437768
2/14/2021,2021,2,14,17.14404167,24.124125,57.318375,17.52354167,17.82495833,0.0,62.40573140901288,16.504591046296298,62.40573140901288
2/15/2021,2021,2,15,16.8385,26.77004167,54.81154167,14.88891667,15.18358333,0.0,56.86510372660945,14.058873453703702,56.86510372660945
2/16/2021,2021,2,16,16.46541667,27.14558333,56.306375,9.62725,9.758083333,0.0,40.11354166666667,9.03526234537037,40.11354166666667
2/17/2021,2021,2,17,16.14220833,23.12116667,55.94416667,11.65520833,11.94391667,0.0,48.56336804166667,11.059182101851851,48.56336804166667
2/18/2021,2021,2,18,18.31854167,22.666375,60.05479167,7.746625,7.772958333,0.0,32.27760416666667,7.197183641666666,32.27760416666667
2/19/2021,2021,2,19,15.62575,23.853375,58.83429167,7.430708333,7.476,0.0,30.961284720833337,6.9222222222222225,30.961284720833337
2/20/2021,2021,2,20,15.25016667,23.897625,55.71716667,13.683875,13.94945833,0.0,54.330895922746784,12.916165120370371,54.330895922746784
2/21/2021,2021,2,21,15.56408333,22.27891667,53.97166667,20.75875,21.14533333,0.0,69.20938841201718,19.57901234259259,69.20938841201718
2/22/2021,2021,2,22,16.90870833,23.44341667,55.75654167,21.419625,21.97116667,0.0,70.59921137339056,20.343672842592593,70.59921137339056
2/23/2021,2021,2,23,17.418125,28.628875,55.34175,26.78141667,27.69483333,0.0,81.87508226738197,25.643364194444445,81.87508226738197
2/24/2021,2021,2,24,17.54825,26.16183333,53.255,11.852,12.26258333,0.0,49.38333333333334,11.354243824074073,49.38333333333334
2/25/2021,2021,2,25,17.433375,22.371,55.3625,10.44608333,10.67220833,0.0,43.525347208333336,9.88167437962963,43.525347208333336
2/26/2021,2021,2,26,18.67891667,22.88283333,55.16525,17.31741667,17.720125,0.0,61.97224964935623,16.407523148148147,61.97224964935623
2/27/2021,2021,2,27,18.378875,23.16770833,54.426625,18.28808333,18.756375,0.0,64.01356580128756,17.367013888888888,64.01356580128756
2/28/2021,2021,2,28,17.42391667,21.15866667,51.09533333,12.175625,12.272625,0.0,51.15903969957082,11.363541666666666,51.15903969957082
03/01/2021,2021,3,1,16.97408333,24.31720833,50.65341667,11.762125,11.957125,0.0,49.008854166666666,11.071412037037037,49.008854166666666
03/02/2021,2021,3,2,18.000875,23.37141667,53.70333333,12.57570833,12.92158333,0.0,52.00041665965665,11.96442900925926,52.00041665965665
03/03/2021,2021,3,3,17.596875,22.36379167,50.31825,9.004833333,9.195875,0.0,37.5201388875,8.514699074074073,37.5201388875
03/04/2021,2021,3,4,17.2745,26.05354167,51.84429167,11.9305,12.14954167,0.0,49.710416666666674,11.24957562037037,49.710416666666674
03/05/2021,2021,3,5,17.32508333,26.01479167,54.73779167,15.05320833,15.380375,0.0,57.21060979270386,14.241087962962963,57.21060979270386
03/06/2021,2021,3,6,17.178625,26.19704167,54.96691667,19.44370833,19.85479167,0.0,66.44385013605151,18.384066361111113,66.44385013605151
03/07/2021,2021,3,7,16.72605882,27.26658824,52.28047059,24.47582353,22.73111765,0.0,77.02640999871245,21.04733115740741,77.02640999871245
03/08/2021,2021,3,8,17.27275,25.552875,57.74166667,19.57408333,20.024,0.0,66.71802932060086,18.54074074074074,66.71802932060086
03/09/2021,2021,3,9,16.567125,26.810125,53.68575,18.75920833,19.3845,0.0,65.00434369828326,17.94861111111111,65.00434369828326
03/10/2021,2021,3,10,16.24858333,24.79125,55.87704167,16.61479167,16.98958333,0.0,60.494626258798284,15.731095675925925,60.494626258798284
03/11/2021,2021,3,11,16.4485,25.21583333,54.213375,13.40633333,13.91779167,0.0,53.74722459957082,12.886844138888888,53.74722459957082
03/12/2021,2021,3,12,17.26075,22.01829167,53.99120833,17.13366667,17.629875,0.0,61.585822610729615,16.323958333333334,61.585822610729615
3/13/2021,2021,3,13,16.684125,25.01770833,56.58733333,16.38483333,16.99154167,0.0,60.01102288283262,15.732908953703705,60.01102288283262
3/14/2021,2021,3,14,17.05754167,22.05720833,56.7415,16.68425,17.190125,0.0,60.64069742489271,15.916782407407405,60.64069742489271
3/15/2021,2021,3,15,17.62408333,22.03179167,56.3855,13.9845,14.29558333,0.0,54.96311158798284,13.236651231481481,54.96311158798284
3/16/2021,2021,3,16,17.50875,25.60558333,52.04445833,14.41429167,14.84204167,0.0,55.86696531459228,13.742631175925926,55.86696531459228
3/17/2021,2021,3,17,18.20475,24.43166667,55.21075,17.228625,17.68579167,0.0,61.7855203862661,16.375733027777777,61.7855203862661
3/18/2021,2021,3,18,22.28068421,34.45842857,50.88238889,19.751375,19.264875,0.0,67.09087446351931,17.837847222222223,67.09087446351931
3/19/2021,2021,3,19,17.95079167,29.62545833,46.83083333,9.234958333,9.110375,0.0,38.47899305416667,8.435532407407408,38.47899305416667
3/20/2021,2021,3,20,18.17610526,27.16484211,48.91405263,7.901789474,7.634578947,0.179210526,32.92412280833334,7.069054580555555,32.92412280833334
3/21/2021,2021,3,21,17.05372222,25.23172222,45.10238889,4.265947368,3.854789474,0.34,17.7747807,3.569249512962963,17.7747807
3/22/2021,2021,3,22,19.62866667,31.20033333,44.29894444,12.55758333,11.6705,0.339916667,51.96229970686695,10.806018518518519,51.96229970686695
